ticker,n,base,std,ovs,mid,cross,green3,panic3,gapsoft,z11,wtop,r_ovs,r_mid,r_cross,r_green3,r_panic3,r_gapsoft,r_z11,cluster
BLDP,3143,-1.539,8.806,-0.273,-1.073,-2.14,-2.486,0.494,-2.262,-2.381,-0.957,1.266,0.466,-0.601,-0.947,2.033,-0.724,-0.842,3
BLDR,8867,0.354,6.354,-0.989,0.601,0.967,0.944,-0.46,-0.895,-0.338,-1.449,-1.343,0.247,0.613,0.59,-0.814,-1.249,-0.692,0
BLFS,7294,-0.304,9.761,0.898,0.344,-0.743,-0.551,2.116,-0.965,-0.646,-5.482,1.203,0.648,-0.439,-0.246,2.421,-0.66,-0.342,3
BLK,8867,0.255,3.853,-0.585,0.281,0.157,0.288,-0.45,0.185,0.858,-1.841,-0.839,0.026,-0.097,0.034,-0.705,-0.069,0.604,2
BLKB,8315,-0.179,5.536,-0.053,0.117,-0.276,-0.415,-0.145,-0.38,-0.897,-1.721,0.126,0.296,-0.097,-0.236,0.034,-0.201,-0.718,2
BLMN,8862,-0.623,7.494,1.309,-0.545,-0.841,-0.89,0.631,-1.475,-0.775,-4.648,1.932,0.079,-0.218,-0.266,1.255,-0.852,-0.152,3
BMBL,7296,-0.984,8.927,-0.051,-0.655,-1.639,-1.55,0.146,-0.515,-0.822,-3.498,0.933,0.329,-0.656,-0.567,1.129,0.469,0.162,3
BMRN,8864,-0.103,4.335,0.368,-0.042,0.0,-0.357,0.416,-0.227,0.269,-2.854,0.471,0.061,0.104,-0.254,0.519,-0.124,0.372,2
BMY,8867,0.033,3.398,0.02,0.2,0.166,-0.085,-0.067,0.192,-1.236,-0.622,-0.013,0.167,0.133,-0.118,-0.1,0.159,-1.268,2
BOKF,8289,0.251,4.073,0.227,0.282,0.287,0.156,0.727,0.382,0.542,-3.463,-0.024,0.03,0.036,-0.096,0.475,0.131,0.291,2
BPOP,8860,0.472,4.102,0.756,0.556,0.473,0.012,0.351,0.613,-0.726,-1.032,0.284,0.085,0.002,-0.459,-0.121,0.141,-1.198,2
BR,8867,0.099,3.285,0.029,-0.074,0.176,0.052,0.029,0.087,0.019,0.128,-0.069,-0.173,0.077,-0.047,-0.069,-0.011,-0.08,2
BRKR,8867,0.177,5.889,0.272,0.233,0.352,-0.334,0.435,0.014,-0.256,-3.899,0.095,0.056,0.175,-0.511,0.258,-0.163,-0.434,2
BRO,8867,0.477,3.444,0.367,0.521,0.693,0.283,0.415,0.654,0.293,-0.532,-0.11,0.044,0.216,-0.194,-0.062,0.177,-0.183,2
BRZE,8149,0.029,9.032,0.214,-0.251,0.159,0.091,-0.709,-0.196,1.209,-2.587,0.185,-0.279,0.131,0.062,-0.738,-0.225,1.18,0
BSX,8867,0.272,3.605,0.765,0.539,0.328,0.065,0.425,0.159,0.92,-1.037,0.492,0.267,0.055,-0.208,0.152,-0.113,0.648,2
BSY,8867,-0.077,5.024,-0.428,0.075,-0.153,-0.438,0.185,-0.073,-0.507,-0.709,-0.352,0.151,-0.076,-0.361,0.262,0.004,-0.43,2
BTDR,4437,0.268,17.179,0.164,0.283,0.35,-2.551,-0.01,0.872,1.595,-6.583,-0.104,0.015,0.082,-2.819,-0.278,0.604,1.326,0
BTSG,4190,1.473,6.324,0.928,1.246,0.871,1.76,0.727,0.994,1.441,3.506,-0.545,-0.227,-0.602,0.287,-0.746,-0.479,-0.032,2
BUSE,4643,0.344,5.404,1.044,0.304,0.192,-0.04,0.153,0.447,-0.742,-5.945,0.7,-0.04,-0.152,-0.385,-0.191,0.103,-1.086,2
BWA,8867,0.203,4.718,0.334,0.348,0.234,0.145,0.939,0.524,0.399,-2.06,0.131,0.144,0.031,-0.058,0.736,0.321,0.196,2
BWIN,3772,-0.151,8.276,-0.751,0.141,-0.575,-0.395,0.476,-1.179,0.644,-0.854,-0.601,0.292,-0.424,-0.244,0.626,-1.029,0.794,2
BXP,8867,-0.15,4.51,1.203,-0.028,-0.572,-0.161,0.912,-0.235,0.087,-3.998,1.353,0.122,-0.421,-0.011,1.063,-0.085,0.237,3
BYND,5952,-2.423,10.726,-0.785,-2.479,-3.185,-2.997,-1.142,-4.622,0.878,-2.024,1.639,-0.056,-0.761,-0.574,1.281,-2.199,3.301,3
BYRN,3464,-1.087,13.796,-0.888,-2.759,-0.4,-2.815,-1.457,-2.452,-0.735,-11.606,0.199,-1.672,0.687,-1.728,-0.37,-1.365,0.352,0
C,8867,0.351,4.223,0.071,0.047,0.522,0.41,-0.012,0.616,1.052,-0.707,-0.28,-0.304,0.17,0.058,-0.363,0.264,0.701,2
CACC,8426,0.04,5.768,0.369,0.391,-0.153,-0.119,1.095,0.088,-0.181,-0.488,0.329,0.351,-0.194,-0.16,1.055,0.048,-0.221,2
CAE,7355,0.124,5.423,-0.13,0.334,0.133,-0.165,-0.186,0.517,0.897,-4.08,-0.255,0.21,0.009,-0.289,-0.31,0.393,0.772,2
CAG,8867,-0.246,3.17,0.045,-0.276,-0.205,-0.165,-0.112,-0.628,-0.124,-1.585,0.291,-0.03,0.04,0.08,0.134,-0.382,0.121,2
CAH,8867,0.409,3.676,1.09,0.37,0.08,0.345,0.976,0.775,0.273,-1.67,0.682,-0.039,-0.329,-0.064,0.567,0.366,-0.136,2
CAKE,8867,0.192,5.518,1.261,0.249,0.186,-0.198,0.394,-0.448,1.531,-3.229,1.069,0.057,-0.005,-0.39,0.202,-0.64,1.34,2
CALM,8733,0.498,4.544,0.626,0.609,0.932,0.525,0.953,0.823,0.669,-1.593,0.128,0.112,0.434,0.028,0.456,0.326,0.172,2
CAMT,7106,0.956,8.427,1.312,1.132,1.128,0.438,2.032,1.186,0.29,-3.631,0.356,0.176,0.172,-0.518,1.077,0.23,-0.666,2
CAPR,3286,-1.6,17.184,-0.158,-1.137,-2.157,-1.405,0.822,-2.611,5.953,-2.095,1.442,0.463,-0.557,0.195,2.422,-1.011,7.553,3
CAR,8866,-0.027,12.13,-1.419,0.066,0.138,0.465,-1.166,0.133,-1.28,-6.449,-1.392,0.093,0.165,0.492,-1.139,0.16,-1.253,1
CARG,8867,0.265,6.988,1.202,0.489,-0.259,0.278,0.667,0.167,0.69,-3.56,0.937,0.224,-0.524,0.014,0.402,-0.098,0.425,2
CARR,8867,0.131,4.494,-0.022,0.198,0.355,0.144,-0.263,0.099,0.393,-2.341,-0.153,0.067,0.224,0.013,-0.394,-0.032,0.262,2
CART,4981,0.515,5.843,-0.076,0.701,0.678,0.569,-0.058,0.774,-1.067,0.065,-0.591,0.186,0.163,0.054,-0.573,0.259,-1.582,2
CASH,7295,0.508,5.133,0.468,0.355,0.575,0.52,0.217,1.527,-0.53,-4.357,-0.04,-0.153,0.067,0.012,-0.291,1.019,-1.038,2
CASY,8866,0.37,3.676,0.583,0.598,0.424,0.406,0.638,-0.32,-0.366,0.108,0.213,0.227,0.054,0.036,0.268,-0.691,-0.736,2
CAT,8867,0.484,4.508,0.647,0.162,0.511,0.494,0.423,0.674,1.137,0.01,0.163,-0.322,0.027,0.01,-0.061,0.19,0.653,2
CATY,8246,0.2,4.213,0.571,0.231,-0.046,-0.294,0.367,-0.048,0.738,0.713,0.372,0.032,-0.246,-0.494,0.167,-0.248,0.539,2
CB,8867,0.333,2.684,1.069,0.371,0.263,0.111,0.728,0.273,0.227,-0.768,0.736,0.039,-0.069,-0.222,0.395,-0.06,-0.106,2
CBOE,8867,0.487,3.324,1.115,0.691,0.433,0.257,1.312,0.209,0.21,-2.194,0.628,0.204,-0.055,-0.23,0.825,-0.278,-0.277,2
CBRE,8867,0.537,4.26,0.194,0.789,0.497,0.165,0.869,0.844,0.421,0.392,-0.343,0.252,-0.04,-0.372,0.332,0.307,-0.116,2
CBRL,8867,-0.566,6.936,-0.394,-0.639,-0.266,0.195,-0.426,-0.984,-2.666,-3.251,0.172,-0.073,0.3,0.761,0.14,-0.417,-2.099,1
CBSH,8866,0.186,3.259,-0.393,0.365,0.299,0.021,-0.077,-0.392,-0.011,-1.038,-0.579,0.179,0.113,-0.166,-0.264,-0.578,-0.198,2
CCB,3146,0.725,10.117,1.204,1.639,0.966,1.066,0.776,0.501,4.138,-0.669,0.479,0.914,0.241,0.341,0.051,-0.224,3.413,2
CCCC,3131,-1.427,14.964,0.449,-2.768,-2.252,-1.008,-2.459,-0.853,-0.864,-4.444,1.876,-1.341,-0.824,0.419,-1.032,0.575,0.563,1
CCEP,8867,0.362,3.165,0.699,0.474,0.369,0.283,0.572,0.038,0.0,-1.453,0.337,0.112,0.007,-0.079,0.21,-0.324,-0.362,2
CCI,8867,-0.356,3.853,-0.557,-0.271,-0.009,-0.212,-0.571,-0.594,0.125,-2.869,-0.201,0.085,0.347,0.144,-0.215,-0.237,0.481,2
CCL,8867,-0.055,7.824,-0.615,-0.168,0.217,0.067,-0.134,-0.52,-1.199,-2.18,-0.56,-0.113,0.272,0.122,-0.079,-0.465,-1.144,2
CCOI,8809,-0.137,7.121,-0.275,-0.277,-0.38,-0.103,0.346,-0.605,0.463,-0.878,-0.138,-0.14,-0.243,0.034,0.483,-0.468,0.6,2
CCRN,6547,0.0,9.117,-0.256,-0.241,0.348,-0.404,-0.848,0.089,-0.221,1.733,-0.256,-0.241,0.348,-0.404,-0.848,0.089,-0.221,2
CCSI,3429,-0.389,12.449,0.299,-0.118,-0.795,-0.941,2.572,0.186,-2.63,-9.474,0.687,0.27,-0.406,-0.552,2.961,0.574,-2.242,3
CDNA,8357,-0.101,11.004,0.392,0.092,-0.608,-0.598,0.776,0.083,-2.671,-3.096,0.493,0.192,-0.507,-0.497,0.877,0.184,-2.57,3
CDNS,8867,0.233,4.861,0.373,0.219,0.094,-0.087,0.619,0.108,0.668,-1.633,0.14,-0.014,-0.14,-0.32,0.386,-0.125,0.434,2
CDW,8867,0.207,4.621,0.384,0.265,0.086,0.391,-0.228,0.511,0.923,-2.097,0.176,0.058,-0.122,0.184,-0.435,0.304,0.716,2
CE,8867,0.069,6.322,-0.053,0.411,0.396,0.0,0.033,0.088,-0.186,-3.057,-0.122,0.342,0.327,-0.069,-0.036,0.019,-0.255,2
CECO,4368,1.455,8.533,2.122,2.145,1.642,0.858,1.37,1.668,0.476,-4.163,0.667,0.69,0.186,-0.598,-0.085,0.212,-0.979,2
CEG,7834,0.747,6.865,1.933,0.322,0.397,0.861,1.389,0.979,0.55,-5.888,1.186,-0.425,-0.349,0.114,0.642,0.232,-0.197,2
CELH,8867,0.412,9.502,0.581,0.33,-0.917,0.386,0.017,0.391,-1.352,-10.282,0.169,-0.082,-1.329,-0.026,-0.395,-0.021,-1.764,3
CENTA,6307,0.029,4.921,0.548,0.481,-0.217,-0.178,0.636,0.031,0.74,-4.861,0.519,0.452,-0.246,-0.207,0.607,0.002,0.711,2
CENX,8783,0.579,10.099,0.856,0.828,0.628,0.168,0.225,-0.318,1.137,-2.031,0.276,0.248,0.048,-0.412,-0.355,-0.897,0.558,0
CERT,8542,-0.399,8.489,-1.333,0.057,-0.209,-0.553,-0.902,-0.672,-0.948,-3.641,-0.934,0.456,0.19,-0.153,-0.502,-0.273,-0.549,0
CEVA,4021,0.277,10.421,2.177,0.509,-1.061,0.642,1.745,2.256,-0.452,-6.991,1.9,0.232,-1.338,0.365,1.468,1.979,-0.729,3
CF,8867,0.36,5.029,1.004,0.364,0.106,-0.065,1.011,0.496,0.03,-0.869,0.644,0.003,-0.255,-0.426,0.651,0.136,-0.331,2
CFFN,4717,-0.148,5.438,-0.17,-0.384,-0.649,-0.42,-0.461,-0.192,-0.468,-2.736,-0.022,-0.235,-0.5,-0.272,-0.312,-0.044,-0.32,2
CFG,8867,0.418,4.74,0.313,0.533,0.368,0.443,0.137,-0.441,1.25,-2.558,-0.105,0.115,-0.05,0.025,-0.281,-0.859,0.832,2
CFLT,8230,0.163,10.431,1.117,0.395,-0.171,-0.357,0.627,0.15,0.109,-3.591,0.954,0.232,-0.334,-0.52,0.464,-0.013,-0.054,3
CG,8867,0.416,5.606,1.013,0.386,0.028,-0.025,0.658,-0.381,0.862,-2.666,0.597,-0.03,-0.389,-0.441,0.242,-0.797,0.445,2
CGBD,4540,-0.065,4.082,0.802,0.359,-0.217,-0.101,0.576,-0.012,1.241,-2.187,0.867,0.423,-0.153,-0.036,0.641,0.053,1.305,2
CGC,4860,-3.694,14.559,-4.209,-3.512,-3.207,-3.03,-4.159,-5.281,0.948,-1.901,-0.516,0.182,0.486,0.663,-0.465,-1.587,4.641,0
CGEM,4044,-0.966,13.815,1.569,-0.881,-2.341,-1.292,-1.523,-3.6,-4.853,-5.763,2.535,0.085,-1.375,-0.326,-0.557,-2.634,-3.888,3
CGNX,8867,0.075,6.069,0.234,0.406,0.104,-0.206,0.339,-0.166,0.415,-1.079,0.16,0.332,0.03,-0.281,0.264,-0.241,0.34,2
CGON,4329,1.015,8.97,1.583,1.112,1.491,0.822,1.474,1.602,1.951,1.658,0.568,0.097,0.476,-0.193,0.459,0.587,0.936,2
CHCO,3943,0.271,4.471,1.864,0.447,-0.195,0.546,1.99,0.138,-0.346,-0.923,1.593,0.175,-0.467,0.275,1.718,-0.133,-0.618,3
CHD,8867,0.113,2.732,0.468,0.108,-0.014,0.108,0.054,0.202,0.364,-1.002,0.355,-0.005,-0.127,-0.005,-0.058,0.089,0.251,2
CHDN,8867,-0.024,4.443,0.593,0.021,-0.26,-0.186,0.853,-0.106,0.076,-0.422,0.617,0.046,-0.236,-0.162,0.877,-0.082,0.1,2
CHEF,7974,0.74,6.352,0.45,1.252,0.656,0.851,1.226,0.919,1.265,-0.721,-0.29,0.513,-0.084,0.111,0.487,0.179,0.526,2
CHKP,8867,0.339,3.792,0.685,0.644,0.308,0.099,0.944,0.185,0.654,-1.917,0.346,0.305,-0.031,-0.24,0.604,-0.155,0.314,2
CHRD,7106,0.311,4.931,0.575,0.504,0.416,0.33,0.169,0.93,-0.143,0.897,0.264,0.193,0.105,0.019,-0.142,0.619,-0.454,2
CHRW,8867,0.204,4.61,1.079,0.281,-0.054,0.293,0.832,-0.077,-0.488,-1.088,0.875,0.078,-0.258,0.089,0.628,-0.281,-0.692,2
CHTR,8867,-0.279,5.909,-0.703,-0.024,-0.228,-0.208,-0.931,-0.124,-0.082,-1.52,-0.424,0.254,0.051,0.07,-0.652,0.154,0.196,2
CI,8867,0.276,3.835,1.007,0.608,0.246,0.087,0.791,0.235,0.087,-0.303,0.731,0.333,-0.03,-0.189,0.515,-0.041,-0.189,2
CIGI,7816,0.262,5.037,-0.431,-0.163,0.618,0.488,-0.23,0.024,-0.235,0.899,-0.693,-0.426,0.355,0.226,-0.492,-0.238,-0.497,2
CINF,8867,0.267,3.408,0.834,0.54,0.396,0.117,0.482,0.337,0.269,0.315,0.568,0.273,0.129,-0.15,0.215,0.07,0.003,2
CL,8867,0.109,2.524,0.092,0.035,0.18,0.111,-0.055,0.003,0.117,-1.341,-0.016,-0.074,0.071,0.002,-0.163,-0.106,0.009,2
CLBT,5178,0.303,8.269,0.685,0.557,0.52,1.515,0.71,1.333,-1.304,-1.406,0.383,0.254,0.218,1.213,0.408,1.031,-1.607,1
CLDX,8762,-0.149,8.229,0.69,-0.642,-0.267,-0.322,0.114,-0.081,1.313,-2.659,0.839,-0.492,-0.118,-0.172,0.264,0.068,1.463,2
CLFD,5805,0.1,10.649,-1.029,-0.722,0.16,0.532,-1.102,1.131,-0.633,-7.296,-1.128,-0.821,0.06,0.433,-1.202,1.032,-0.733,1
CLMT,4577,0.769,12.746,1.016,0.307,0.957,0.438,-0.174,1.273,-4.825,-2.027,0.246,-0.462,0.187,-0.332,-0.944,0.504,-5.595,1
CLSK,6613,-0.862,15.08,-1.855,-0.99,-1.6,0.319,-2.376,0.135,-3.868,-6.511,-0.993,-0.128,-0.738,1.18,-1.514,0.997,-3.006,1
CLX,8867,-0.209,3.704,0.085,-0.334,-0.277,-0.219,-0.481,-0.022,-0.529,-2.872,0.293,-0.125,-0.069,-0.011,-0.272,0.186,-0.32,2
CMCO,4398,-0.176,9.702,-1.336,0.604,0.382,-0.473,0.343,-1.187,-1.296,-5.075,-1.16,0.78,0.558,-0.297,0.519,-1.011,-1.12,0
CMCSA,8867,-0.126,3.564,0.0,0.106,-0.2,-0.179,0.073,0.0,0.221,-2.205,0.126,0.232,-0.074,-0.053,0.2,0.126,0.348,2
CME,8867,0.151,2.923,0.347,0.265,0.134,0.012,0.054,0.267,1.061,-0.901,0.197,0.115,-0.017,-0.139,-0.096,0.116,0.911,2
CMG,8867,0.201,4.857,-0.091,0.32,0.412,0.473,0.2,0.24,0.947,-1.428,-0.292,0.118,0.211,0.271,-0.002,0.039,0.746,2
CMI,8867,0.372,3.744,0.998,0.349,0.295,0.086,0.454,0.662,0.201,-0.175,0.626,-0.023,-0.077,-0.286,0.082,0.29,-0.171,2
CMPR,6529,0.1,8.638,-1.522,0.375,0.997,0.516,-1.4,-0.087,-0.766,-3.088,-1.623,0.275,0.897,0.416,-1.5,-0.188,-0.867,0
CMS,8867,0.218,2.582,-0.064,0.477,0.507,0.234,-0.02,0.683,-0.742,-0.314,-0.282,0.259,0.289,0.015,-0.238,0.465,-0.96,2
CNC,8867,0.167,5.597,-0.028,0.271,0.066,0.184,0.169,-0.082,0.844,-4.817,-0.195,0.104,-0.101,0.017,0.002,-0.249,0.677,2
CNOB,3895,0.178,7.67,0.031,0.036,-0.03,-0.135,0.15,-0.694,1.495,-5.849,-0.147,-0.141,-0.208,-0.313,-0.028,-0.871,1.317,0
CNP,8867,0.293,2.721,0.29,0.403,0.513,0.289,0.438,0.298,0.464,-0.499,-0.003,0.109,0.219,-0.005,0.144,0.005,0.171,2
CNXC,8831,-0.231,6.375,-0.084,-0.524,-0.433,-0.414,0.067,0.061,0.936,-5.169,0.147,-0.293,-0.202,-0.183,0.298,0.292,1.167,2
COCO,6762,0.81,8.896,0.801,0.954,1.633,0.921,-0.024,0.813,2.365,0.293,-0.009,0.144,0.823,0.111,-0.834,0.004,1.555,2
COF,8867,0.165,4.893,0.488,0.27,0.022,-0.193,0.354,0.065,-0.359,-2.751,0.322,0.105,-0.143,-0.358,0.189,-0.1,-0.524,2
COGT,6142,0.331,11.205,2.929,0.287,-0.319,0.071,2.876,-0.567,0.415,-3.606,2.597,-0.044,-0.65,-0.26,2.545,-0.898,0.083,3
COHR,8509,0.547,9.184,0.373,0.758,0.786,0.385,0.291,-0.611,0.693,-2.35,-0.174,0.211,0.239,-0.162,-0.256,-1.158,0.146,0
COHU,7686,0.188,6.952,1.23,0.37,-0.05,-0.4,0.612,-0.083,0.877,-1.572,1.042,0.182,-0.238,-0.588,0.424,-0.271,0.689,2
COIN,8867,-0.527,12.279,-1.892,-0.053,-0.285,-0.12,-2.499,-1.379,-2.775,-2.433,-1.365,0.474,0.242,0.407,-1.972,-0.852,-2.248,1
COKE,7694,0.607,5.682,0.863,0.558,1.026,0.78,1.173,0.692,0.445,-1.816,0.256,-0.049,0.419,0.173,0.566,0.085,-0.163,2
COLB,8820,-0.067,5.084,0.479,0.034,-0.37,-0.577,0.461,-0.441,-0.188,-2.742,0.546,0.102,-0.303,-0.509,0.528,-0.374,-0.121,2
COLL,6912,0.284,6.587,0.658,0.346,0.304,0.084,0.353,0.361,0.625,-4.581,0.374,0.061,0.02,-0.2,0.069,0.077,0.341,2
COLM,8867,-0.211,4.217,0.441,-0.014,-0.294,-0.554,0.289,-0.705,-0.051,-2.957,0.652,0.197,-0.083,-0.343,0.499,-0.494,0.16,2
COO,8867,-0.049,4.217,-0.624,0.052,0.353,0.047,-0.142,0.011,-0.368,-0.535,-0.575,0.101,0.402,0.096,-0.093,0.06,-0.319,2
COP,8867,0.384,4.624,0.714,0.255,0.419,0.862,0.719,0.979,0.847,-1.831,0.33,-0.129,0.035,0.478,0.335,0.594,0.463,2
COR,5932,0.45,3.24,0.908,0.613,0.689,0.682,0.694,0.86,0.505,-0.19,0.458,0.163,0.239,0.232,0.244,0.409,0.054,2
CORT,8777,1.052,8.516,0.598,0.423,1.159,0.962,0.629,1.059,1.397,1.621,-0.454,-0.629,0.107,-0.09,-0.423,0.007,0.345,2
CORZ,4276,1.242,12.234,3.387,2.293,0.5,0.529,3.846,0.822,-1.789,-0.78,2.146,1.052,-0.742,-0.713,2.604,-0.42,-3.031,3
COST,8867,0.52,3.209,-0.063,0.674,0.592,0.717,0.225,0.02,-0.093,-1.098,-0.582,0.154,0.072,0.197,-0.295,-0.5,-0.613,2
CPB,8867,-0.128,3.262,0.028,-0.103,-0.033,0.023,-0.051,-0.154,-0.289,-1.006,0.156,0.026,0.095,0.151,0.077,-0.026,-0.161,2
CPRT,8867,0.165,3.641,-0.34,0.036,0.236,0.059,0.152,0.203,0.34,-3.194,-0.505,-0.129,0.07,-0.107,-0.013,0.038,0.175,2
CPRX,8236,0.386,6.814,1.054,0.674,0.298,0.439,1.021,0.224,0.192,-0.68,0.669,0.289,-0.088,0.053,0.636,-0.161,-0.193,2
CPT,8867,0.055,3.142,0.205,0.054,0.312,0.0,0.167,-0.087,0.565,-1.672,0.15,-0.0,0.257,-0.055,0.112,-0.142,0.51,2
CRAI,4187,0.701,7.212,1.148,0.0,0.83,0.778,-0.256,0.185,1.779,-5.575,0.448,-0.7,0.129,0.077,-0.957,-0.516,1.079,0
